6.EE.A.2,"Evaluate expressions at specific values of their variables. Include expressions that arise from formulas used in real-world problems. Perform arithmetic operations, including those involving whole-number exponents, in the conventional order when there are "
F.IF.C.7,"Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases.  a. Graph linear and quadratic functions and show intercepts, maxima, and minima. b. Graph square root, cube"
F.IF.C.7,"Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases.  a. Graph linear and quadratic functions and show intercepts, maxima, and minima. b. Graph square root, cube"
F.IF.C.7,"Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases.  a. Graph linear and quadratic functions and show intercepts, maxima, and minima. b. Graph square root, cube"
F.IF.C.7,"Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases.  a. Graph linear and quadratic functions and show intercepts, maxima, and minima. b. Graph square root, cube"
F.IF.C.7,"Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases.  a. Graph linear and quadratic functions and show intercepts, maxima, and minima. b. Graph square root, cube"
F.IF.C.7,"Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases.  a. Graph linear and quadratic functions and show intercepts, maxima, and minima. b. Graph square root, cube"
F.IF.C.7,"Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases.  a. Graph linear and quadratic functions and show intercepts, maxima, and minima. b. Graph square root, cube"
F.IF.C.7,"Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases.  a. Graph linear and quadratic functions and show intercepts, maxima, and minima. b. Graph square root, cube"
F.IF.C.7,"Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases.  a. Graph linear and quadratic functions and show intercepts, maxima, and minima. b. Graph square root, cube"
F.IF.C.8,"Write a function defined by an expression in different but equivalent forms to reveal and explain different properties of the function. a. Use the process of factoring and completing the square in a quadratic function to show zeros, extreme values, and"
F.IF.C.8,"Write a function defined by an expression in different but equivalent forms to reveal and explain different properties of the function. a. Use the process of factoring and completing the square in a quadratic function to show zeros, extreme values, and"
F.IF.C.9,"Compare properties of two functions each represented in a different way (algebraically, graphically, numerically in tables, or by verbal descriptions). For example, given a graph of one quadratic function and an algebraic expression for another, say which"
F.IF.C.9,"Compare properties of two functions each represented in a different way (algebraically, graphically, numerically in tables, or by verbal descriptions). For example, given a graph of one quadratic function and an algebraic expression for another, say which"
F.LE.A.1,"Distinguish between situations that can be modeled with linear functions and with exponential functions. Prove that linear functions grow by equal differences over equal intervals, and that exponential functions grow by equal factors over equal intervals. "
F.LE.A.2,"Construct linear and exponential functions, including arithmetic and geometric sequences, given a graph, a description of a relationship, or two input-output pairs (include reading these from a table)."
F.LE.A.2,"Construct linear and exponential functions, including arithmetic and geometric sequences, given a graph, a description of a relationship, or two input-output pairs (include reading these from a table)."
F.LE.A.2,"Construct linear and exponential functions, including arithmetic and geometric sequences, given a graph, a description of a relationship, or two input-output pairs (include reading these from a table)."
F.LE.A.2,"Construct linear and exponential functions, including arithmetic and geometric sequences, given a graph, a description of a relationship, or two input-output pairs (include reading these from a table)."
F.LE.A.2,"Construct linear and exponential functions, including arithmetic and geometric sequences, given a graph, a description of a relationship, or two input-output pairs (include reading these from a table)."
F.LE.A.2,"Construct linear and exponential functions, including arithmetic and geometric sequences, given a graph, a description of a relationship, or two input-output pairs (include reading these from a table)."
F.LE.A.2,"Construct linear and exponential functions, including arithmetic and geometric sequences, given a graph, a description of a relationship, or two input-output pairs (include reading these from a table)."
F.LE.A.3,"Observe using graphs and tables that a quantity increasing exponentially eventually exceeds a quantity increasing linearly, quadratically, or (more generally) as a polynomial function."
F.LE.A.4,"For exponential models, express as a logarithm the solution to abct = d where a, c, and d are numbers and the base b is 2, 10, or e; evaluate the logarithm using technology."
F.LE.B.5,Interpret the parameters in a linear or exponential function in terms of a context.
F.LE.B.5,Interpret the parameters in a linear or exponential function in terms of a context.
F.LE.B.5,Interpret the parameters in a linear or exponential function in terms of a context.
F.TF.A.1,Understand radian measure of an angle as the length of the arc on the unit circle subtended by the angle.
F.TF.A.2,"Explain how the unit circle in the coordinate plane enables the extension of trigonometric functions to all real numbers, interpreted as radian measures of angles traversed counterclockwise around the unit circle."
F.TF.A.2,"Explain how the unit circle in the coordinate plane enables the extension of trigonometric functions to all real numbers, interpreted as radian measures of angles traversed counterclockwise around the unit circle."
F.TF.B.5,"Choose trigonometric functions to model periodic phenomena with specified amplitude, frequency, and midline."
F.TF.B.6,"Choose trigonometric functions to model periodic phenomena with specified amplitude, frequency, and midline."
F.TF.B.7,Solve trigonometric equations analytically with inverse functions and graphically with technology and interpret solutions in terms of the context.
F.TF.C.8,"Prove the Pythagorean identity sin2(_) + cos2(_) = 1 and use it to find sin(_), cos(_), or tan(_) given sin(_), cos(_), or tan(_) and the quadrant of the angle."
F.TF.C.8,"Prove the Pythagorean identity sin2(_) + cos2(_) = 1 and use it to find sin(_), cos(_), or tan(_) given sin(_), cos(_), or tan(_) and the quadrant of the angle."
F.TF.C.9,"Prove the sum and difference formulas for sine, cosine, and tangent and use them to solve problems."
G.C.A.1,"Construct the inscribed and circumscribed circles of a triangle, and prove properties of angles for a quadrilateral inscribed in a circle."
G.C.A.2,"Identify and describe relationships among inscribed angles, radii, and chords. Include the relationship between central, inscribed, and circumscribed angles; inscribed angles on a diameter are right angles; the radius of a circle is perpendicular"
G.C.A.3,"Construct the inscribed and circumscribed circles of a triangle, and prove properties of angles for a quadrilateral inscribed in a circle."
G.C.B.5,Derive the formula for the area of a sector
G.CO.A.1,"Know precise definitions of angle, circle, perpendicular line, parallel line, and line segment, based on the undefined notions of point, line, distance along a line, and distance around a circular arc."
G.CO.A.1,"Know precise definitions of angle, circle, perpendicular line, parallel line, and line segment, based on the undefined notions of point, line, distance along a line, and distance around a circular arc."
G.CO.A.2,"Represent transformations in the plane using, e.g., transparencies and geometry software; describe transformations as functions that take points in the plane as inputs and give other points as outputs. Compare transformations that preserve distance and ang"
G.CO.A.3,"Given a rectangle, parallelogram, trapezoid, or regular polygon, describe the rotations and reflections that carry it onto itself."
G.CO.A.5,"Given a geometric figure and a rotation, reflection, or translation, draw the transformed figure using, e.g., graph paper, tracing paper, or geometry software. Specify a sequence of transformations that will carry a given figure onto another."
G.CO.A.5,"Given a geometric figure and a rotation, reflection, or translation, draw the transformed figure using, e.g., graph paper, tracing paper, or geometry software. Specify a sequence of transformations that will carry a given figure onto another."
G.CO.B.6,"Use geometric descriptions of rigid motions to transform figures and to predict the effect of a given rigid motion on a given figure; given two figures, use the definition of congruence in terms of rigid motions to decide if they are congruent."
G.CO.B.7,Use the definition of congruence in terms of rigid motions to show that two triangles are congruent if and only if corresponding pairs of sides and corresponding pairs of angles are congruent.
G.CO.B.8,"Explain how the criteria for triangle congruence (ASA, SAS, and SSS) follow from the definition of congruence in terms of rigid motions."
G.CO.C.10,Prove theorems about triangles.
G.CO.C.10,Prove theorems about triangles.
G.CO.C.11,Prove theorems about parallelograms.
G.CO.C.11,Prove theorems about parallelograms.
G.CO.C.9,Prove theorems about lines and angles.
G.CO.C.9,Prove theorems about lines and angles.
G.CO.D.12,"Make formal geometric constructions with a variety of tools and methods (compass and straightedge, string, reflective devices, paper folding, dynamic geometric software, etc.)."
G.CO.D.13,"Construct an equilateral triangle, a square, and a regular hexagon inscribed in a circle."
G.GMD.A.1,"Give an informal argument for the formulas for the circumference of a circle, area of a circle, volume of a cylinder, pyramid, and cone. Use dissection arguments, Cavalieri’s principle, and informal limit arguments."
G.GMD.A.1,"Give an informal argument for the formulas for the circumference of a circle, area of a circle, volume of a cylinder, pyramid, and cone. Use dissection arguments, Cavalieri’s principle, and informal limit arguments."
G.GMD.A.3,"Use volume formulas for cylinders, pyramids, cones, and spheres to solve problems."
G.GMD.B.4,"Identify the shapes of two-dimensional cross-sections of three-dimensional objects, and identify three-dimensional objects generated by rotations of two-dimensional objects."
G.GPE.A.1,Derive the equation of a circle of given center and radius using the Pythagorean Theorem; complete the square to find the center and radius of a circle given by an equation.
G.GPE.A.1,Derive the equation of a circle of given center and radius using the Pythagorean Theorem; complete the square to find the center and radius of a circle given by an equation.
G.GPE.A.2,Derive the equation of a parabola given a focus and directrix.
G.GPE.A.3,Derive the equations of ellipses and hyperbolas given the foci.  Use these equations to model real life situations.
G.GPE.A.3,Derive the equations of ellipses and hyperbolas given the foci.  Use these equations to model real life situations.
G.GPE.B.4,Use coordinates to prove simple geometric theorems algebraically.
G.GPE.B.4,Use coordinates to prove simple geometric theorems algebraically.
G.GPE.B.4,Use coordinates to prove simple geometric theorems algebraically.
G.GPE.B.5,"Prove the slope criteria for parallel and perpendicular lines and use them to solve geometric problems (e.g., find the equation of a line parallel or perpendicular to a given line that passes through a given point)."
G.GPE.B.6,Find the point on a directed line segment between two given points that partitions the segment in a given ratio.
G.GPE.B.7,"Use coordinates to compute perimeters of polygons and areas of triangles and rectangles, e.g., using the distance formula."
G.MG.A.1,"Use geometric shapes, their measures, and their properties to describe objects (e.g., modeling a tree trunk or a human torso as a cylinder)."
G.MG.A.2,"Apply concepts of density based on area and volume in modeling situations (e.g., persons per square mile, BTUs per cubic foot)."
G.MG.A.3,"Apply geometric methods to solve design problems (e.g., designing an object or structure to satisfy physical constraints or minimize cost; working with typographic grid systems based on ratios)."
G.MG.A.3,"Apply geometric methods to solve design problems (e.g., designing an object or structure to satisfy physical constraints or minimize cost; working with typographic grid systems based on ratios)."
G.SRT.A.1,"Verify experimentally the properties of dilations given by a center and a scale factor: a.A dilation takes a line not passing through the center of the dilation to a parallel line, and leaves a line passing through the center unchanged. b. The dilation of"
G.SRT.A.2,"Given two figures, use the definition of similarity in terms of similarity transformations to decide if they are similar; explain using similarity transformations the meaning of similarity for triangles as the equality of all corresponding pairs of angles "
G.SRT.A.2,"Given two figures, use the definition of similarity in terms of similarity transformations to decide if they are similar; explain using similarity transformations the meaning of similarity for triangles as the equality of all corresponding pairs of angles "
G.SRT.A.3,Use the properties of similarity transformations to establish the AA criterion for two triangles to be similar.
G.SRT.B.5,Use congruence and similarity criteria for triangles to solve problems and to prove relationships in geometric figures.
G.SRT.B.5,Use congruence and similarity criteria for triangles to solve problems and to prove relationships in geometric figures.
G.SRT.B.5,Use congruence and similarity criteria for triangles to solve problems and to prove relationships in geometric figures.
G.SRT.B.5,Use congruence and similarity criteria for triangles to solve problems and to prove relationships in geometric figures.
G.SRT.B.5,Use congruence and similarity criteria for triangles to solve problems and to prove relationships in geometric figures.
G.SRT.C.6,"Understand that by similarity, side ratios in right triangles are properties of the angles in the triangle, leading to definitions of trigonometric ratios for acute angles."
G.SRT.C.7,Explain and use the relationship between the sine and cosine of complementary angles
G.SRT.C.8,Use trigonometric ratios and the Pythagorean Theorem to solve right triangles in applied problems.
G.SRT.C.8,Use trigonometric ratios and the Pythagorean Theorem to solve right triangles in applied problems.
G.SRT.D.10,"Prove the Law of Sines and the Law of Cosines and apply in all cases, including the ambiguous case."
G.SRT.D.11,Understand and apply the Law of Sines and the Law of Cosines to find unknown measurements in right and non-right triangles.
G.SRT.D.11,Understand and apply the Law of Sines and the Law of Cosines to find unknown measurements in right and non-right triangles.
G.SRT.D.9,Justify and apply the formula A= _ab sin (C) to find the area of any triangle by drawing an auxiliary line from a vertex perpendicular to the opposite side.
N.CN.A.1,"Know there is a complex number i such that i2 = –1, and every complex number has the form a + bi with a and b real."
N.CN.A.2,"Use the relation i2=–1 and the commutative, associative, and distributive properties to add, subtract, and multiply complex numbers."
N.CN.A.2,"Use the relation i2=–1 and the commutative, associative, and distributive properties to add, subtract, and multiply complex numbers."
N.CN.A.3,Find the conjugate of a complex number; use conjugates to find moduli and quotients of complex numbers.
N.Q.A.1,Use units as a way to understand problems and to guide the solution of multi-step problems; choose and interpret units consistently in formulas; choose and interpret the scale and the origin in graphs and data displays.
N.Q.A.2,Define appropriate quantities for the purpose of descriptive modeling.
N.RN.A.1,"Explain how the definition of the meaning of rational exponents follows from extending the properties of integer exponents to those values, allowing for a notation for radicals in terms of rational exponents."
N.RN.A.2,Rewrite expressions involving radicals and rational exponents using the properties of exponents.
N.RN.A.2,Rewrite expressions involving radicals and rational exponents using the properties of exponents.
N.RN.B.3,Explain why the sum or product of two rational numbers is rational; that the sum of a rational number and an irrational number is irrational; and that the product of a nonzero rational number and an irrational number is irrational.
S.CP.A.1,"Describe events as subsets of a sample space (the set of outcomes) using characteristics (or categories) of the outcomes, or as unions, intersections, or complements of other events (“or,” “and,” “not”)."
S.CP.A.1,"Describe events as subsets of a sample space (the set of outcomes) using characteristics (or categories) of the outcomes, or as unions, intersections, or complements of other events (“or,” “and,” “not”)."
S.CP.A.3,"Understand the conditional probability of A given B as P(A and B)/P(B), and interpret independence of A and B as saying that the conditional probability of A given B is the same as the probability of A, and the conditional probability of B given A is same"
S.CP.A.4,Construct and interpret two-way frequency tables of data when two categories are associated with each object being classified. Use the two-way table as a sample space to decide if events are independent and to approximate conditional probabilities.
S.CP.B.6,"Find the conditional probability of A given B as the fraction of B’s outcomes that also belong to A, and interpret the answer in terms of the model. "
S.CP.B.7,"Apply the Addition Rule, P(A or B) = P(A) + P(B) – P(A and B), and interpret the answer in terms of the model."
S.CP.B.9,Solve problems using permutations and combinations to compute probabilities of compound events.
S.IC.A.2,"Decide if a specified model is consistent with results from a given data-generating process, e.g., using simulation."
S.IC.B.3,"Recognize the purposes of and differences among sample surveys, experiments, and observational studies; explain how randomization relates to each."
S.IC.B.4,Use data from a sample survey to estimate a population mean or proportion; develop a margin of error through the use of simulation models for random sampling.
S.IC.B.5,Use data from a randomized experiment to compare two treatments; use simulations to decide if differences between parameters are significant.
S.IC.B.6,Evaluate reports based on data.
S.ID.A.1,"Represent data with plots on the real number line (dot plots, histograms, and box plots)."
S.ID.A.2,"Use statistics appropriate to the shape of the data distribution to compare center (median, mean) and spread (interquartile range, standard deviation) of two or more different data sets."
S.ID.A.3,"Interpret differences in shape, center, and spread in the context of the data sets, accounting for possible effects of extreme data points (outliers)."
S.ID.A.4,"Use the mean and standard deviation of a data set to fit it to a normal distribution and to estimate population percentages. Recognize that there are data sets for which such a procedure is not appropriate. Use calculators, spreadsheets, and tables to esti"
S.ID.B.5,"Summarize categorical data for two categories in two-way frequency tables. Interpret relative frequencies in the context of the data (including joint, marginal, and conditional relative frequencies). Recognize possible associations and trends in the data."
S.ID.B.6,"Represent data on two quantitative variables on a scatter plot, and describe how the variables are related.  a. Fit a function to the data; use functions fitted to data to solve problems in the context of the data. Use given functions or choose a function"
S.ID.B.6,"Represent data on two quantitative variables on a scatter plot, and describe how the variables are related.  a. Fit a function to the data; use functions fitted to data to solve problems in the context of the data. Use given functions or choose a function"
S.ID.B.6,"Represent data on two quantitative variables on a scatter plot, and describe how the variables are related.  a. Fit a function to the data; use functions fitted to data to solve problems in the context of the data. Use given functions or choose a function"
S.ID.B.6,"Represent data on two quantitative variables on a scatter plot, and describe how the variables are related.  a. Fit a function to the data; use functions fitted to data to solve problems in the context of the data. Use given functions or choose a function"
S.ID.C.7,Interpret the slope (rate of change) and the intercept (constant term) of a linear model in the context of the data.
S.ID.C.8,Compute (using technology) and interpret the correlation coefficient of a linear fit.
S.ID.C.9,Distinguish between correlation and causation.